,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
441,441,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),1997-03-04,True,4INDiWSKvqSKDEu7mh8HFz,spotify:track:4INDiWSKvqSKDEu7mh8HFz,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1000000000000002e-06,0.203,0.904,104.536,audio_features,257400,4
442,442,Pon de Replay,Rihanna,Music Of The Sun,2005-01-01,False,3U3Ff8ZvL6oEu1r98gCCWW,spotify:track:3U3Ff8ZvL6oEu1r98gCCWW,0.7559999999999999,0.632,7,-8.441,1,0.16399999999999998,0.000165,0.000886,0.0963,0.505,99.009,audio_features,246960,4
443,443,Why,Glamma Kid,Blackmarket presents 2 Step - Volume 2,2012-06-26,False,2yRYI0OVKjfHm1586P0BJO,spotify:track:2yRYI0OVKjfHm1586P0BJO,0.8190000000000001,0.713,9,-11.547,0,0.0551,0.0152,0.0108,0.38299999999999995,0.804,133.79,audio_features,172240,4
444,444,Always On Time,Ja Rule,Pain Is Love,2001-01-01,True,3J4YoloryJCieZ9kapS1oL,spotify:track:3J4YoloryJCieZ9kapS1oL,0.84,0.706,5,-6.104,0,0.2,0.20800000000000002,0.0,0.24100000000000002,0.8390000000000001,96.67299999999999,audio_features,245133,4
445,445,Let Me Love You,Mario,Turning Point,2004-08-06,False,5xV0Czdqefft6sPDqjmFBu,spotify:track:5xV0Czdqefft6sPDqjmFBu,0.6809999999999999,0.586,7,-8.324,0,0.057999999999999996,0.16899999999999998,0.0,0.0924,0.604,94.539,audio_features,249093,4
446,446,All I Want,Mis-Teeq,Lickin' On Both Sides,2001,False,40FFyvBiecWpeKjXHgCRsr,spotify:track:40FFyvBiecWpeKjXHgCRsr,0.804,0.91,9,-4.423,0,0.0781,0.19899999999999998,0.0188,0.58,0.963,134.023,audio_features,209400,4
447,447,Frontin' (feat. Jay-Z) - Club Mix,Pharrell Williams,The Neptunes Present... Clones,2003-08-19,True,0iFOG4Ki9aDmJUYUFHQlPG,spotify:track:0iFOG4Ki9aDmJUYUFHQlPG,0.894,0.40399999999999997,9,-5.912999999999999,0,0.13,0.45299999999999996,1.57e-06,0.0801,0.759,102.009,audio_features,236507,4
448,448,I Luv U Baby - Radio mix,The Original,I Luv U Baby,2004-05-24,False,6J3LHclKrdg1zLArH3kmF4,spotify:track:6J3LHclKrdg1zLArH3kmF4,0.69,0.838,8,-6.392,1,0.0329,0.106,8.900000000000001e-06,0.267,0.902,126.821,audio_features,213000,4
449,449,My Boo,Usher,Confessions (Expanded Edition),2004-03-23,False,68vgtRHr7iZHpzGpon6Jlo,spotify:track:68vgtRHr7iZHpzGpon6Jlo,0.662,0.507,5,-8.238,1,0.11800000000000001,0.257,0.0,0.0465,0.6759999999999999,86.412,audio_features,223440,4
450,450,Be Faithful,Fatman Scoop,Be Faithful,2003-01-01,True,29TJpH7vOyURlvEVVTMXwq,spotify:track:29TJpH7vOyURlvEVVTMXwq,0.6459999999999999,0.716,7,-6.474,1,0.294,0.0009630000000000001,0.0,0.368,0.616,101.17299999999999,audio_features,165480,4
451,451,Imagine - Asylum Remix,Shola Ama,Garage Nation,2014-08-01,False,0tHr952isDUWtoYBa68RUb,spotify:track:0tHr952isDUWtoYBa68RUb,0.789,0.845,6,-6.477,1,0.10800000000000001,0.0404,0.0547,0.14300000000000002,0.963,128.569,audio_features,341413,4
452,452,Masterblaster 2000 - Original Mix,DJ Luck & MC Neat,Masterblaster 2000,2000-05-01,False,0kvKNrIyDP9ScCw2Jo16bK,spotify:track:0kvKNrIyDP9ScCw2Jo16bK,0.8809999999999999,0.45399999999999996,1,-11.360999999999999,0,0.0757,0.138,0.000183,0.0356,0.858,133.99,audio_features,209570,4
453,453,Fill Me In,Craig David,Greatest Hits (Int'l Non-Video),2008-11-21,False,7pxudg8pAyUxh9wm87qBxR,spotify:track:7pxudg8pAyUxh9wm87qBxR,0.6859999999999999,0.742,8,-6.981,1,0.0389,0.418,0.00728,0.0871,0.858,132.495,audio_features,231493,4
454,454,Me & U,Cassie,Cassie (U.S. Version),2006-08-07,False,7k6IzwMGpxnRghE7YosnXT,spotify:track:7k6IzwMGpxnRghE7YosnXT,0.8029999999999999,0.45399999999999996,8,-4.802,0,0.0294,0.35200000000000004,0.0,0.0655,0.7390000000000001,99.99,audio_features,192213,4
455,455,Doo Wop (That Thing),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,1998-08-25,False,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,audio_features,320267,4
456,456,Fantasy - Bad Boy Fantasy,Mariah Carey,Throwback Thursday R&B Jams,2018-04-06,False,0nknDCcG0tZQuoVpRL7Bfj,spotify:track:0nknDCcG0tZQuoVpRL7Bfj,0.82,0.613,2,-7.364,1,0.105,0.0433,0.0,0.0628,0.794,102.473,audio_features,289973,4
457,457,A Little Bit of Luck,DJ Luck & MC Neat,A Little Bit Of Luck,1999-12-01,False,3stQUVyIkVtY7KbU8OGnEN,spotify:track:3stQUVyIkVtY7KbU8OGnEN,0.919,0.395,8,-8.73,1,0.355,0.0871,4.53e-06,0.0948,0.5710000000000001,134.914,audio_features,349960,4
458,458,White Noise,Disclosure,White Noise,2013-01-01,False,3nOMGGeQppHhfrkQ65VLVQ,spotify:track:3nOMGGeQppHhfrkQ65VLVQ,0.7070000000000001,0.8809999999999999,10,-7.295,0,0.0525,0.00572,0.00151,0.353,0.8540000000000001,119.999,audio_features,340268,4
459,459,Dilemma,Nelly,Nellyville,2002-06-25,True,18vdhCWxqPohnPwicDi3Xr,spotify:track:18vdhCWxqPohnPwicDi3Xr,0.73,0.551,2,-8.172,0,0.152,0.20800000000000002,0.000121,0.18100000000000002,0.604,168.118,audio_features,289160,4
460,460,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,Jealous Ones Still Envy (J.O.S.E),2001-12-04,True,2mKouqwAIdQnMP43zxR89r,spotify:track:2mKouqwAIdQnMP43zxR89r,0.835,0.7070000000000001,8,-5.074,1,0.0598,0.0219,2.1899999999999997e-05,0.10800000000000001,0.919,93.955,audio_features,267093,4
461,461,"Jumpin', Jumpin'",Destiny's Child,The Writing's On The Wall,1999-07-27,False,4pmc2AxSEq6g7hPVlJCPyP,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,0.7709999999999999,0.685,1,-4.638999999999999,1,0.0567,0.00543,0.00157,0.0537,0.6829999999999999,88.99700000000001,audio_features,230200,4
462,462,AM To PM,Christina Milian,Christina Milian,2001-01-01,False,5bPvKo7mH5ZETLSbdP1oHo,spotify:track:5bPvKo7mH5ZETLSbdP1oHo,0.87,0.8759999999999999,0,-2.9989999999999997,0,0.11699999999999999,0.145,1.55e-05,0.841,0.861,104.985,audio_features,231307,4
463,463,No Letting Go,Wayne Wonder,No Holding Back,2003,False,5dWfl2PBpKHpBVdz95wxK1,spotify:track:5dWfl2PBpKHpBVdz95wxK1,0.495,0.8190000000000001,5,-5.656000000000001,0,0.0444,0.0479,0.000215,0.177,0.318,100.213,audio_features,202013,4
464,464,Summer Of Love - Radio Edit,Lonyo,Summer Of Love,2000-03-03,False,1bmnlM7k7q1E8kO4SSrZBn,spotify:track:1bmnlM7k7q1E8kO4SSrZBn,0.883,0.726,11,-8.427999999999999,0,0.153,0.0452,0.000168,0.331,0.96,130.623,audio_features,234827,4
465,465,Foolish,Ashanti,Ashanti,2002-01-01,True,6zMUIb4uce1CzpbjR3vMdN,spotify:track:6zMUIb4uce1CzpbjR3vMdN,0.665,0.696,0,-5.763,1,0.0521,0.337,0.0,0.106,0.711,90.116,audio_features,227387,4
466,466,It's a London Thing 2012 - Original Re Edit,Scott Garcia,It's a London Thing 2012 (feat. MC DT),2012-07-30,False,1bJbhVv617ihj4WoMxtTJX,spotify:track:1bJbhVv617ihj4WoMxtTJX,0.925,0.905,6,-6.792999999999999,1,0.121,0.000217,0.24600000000000002,0.048,0.932,126.906,audio_features,304492,4
467,467,Who's That Girl?,Eve,Scorpion,2001-01-01,True,5hALSggfcyvBNLUHY8pvZd,spotify:track:5hALSggfcyvBNLUHY8pvZd,0.782,0.861,3,-3.813,0,0.18100000000000002,0.0158,0.000532,0.0675,0.518,96.458,audio_features,282067,4
468,468,"One, Two Step (feat. Missy Elliott)",Ciara,Throwback Thursday R&B Jams,2018-04-06,False,59OZXaIPW4QHMmJcoSZYpC,spotify:track:59OZXaIPW4QHMmJcoSZYpC,0.9440000000000001,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,audio_features,203787,4
469,469,Bootylicious,Destiny's Child,Survivor,2001-01-01,False,31CsLSgn0HdZEVC8Bnnmvr,spotify:track:31CsLSgn0HdZEVC8Bnnmvr,0.835,0.833,1,-4.364,0,0.284,0.00247,0.0,0.171,0.586,103.35799999999999,audio_features,207733,4
470,470,Return of the Mack,Mark Morrison,Return Of The Mack,1996-04-22,False,3jDdpx9PMlfMBS5tOBHFm9,spotify:track:3jDdpx9PMlfMBS5tOBHFm9,0.715,0.833,2,-5.379,1,0.10800000000000001,0.0063100000000000005,0.0,0.16399999999999998,0.612,95.48700000000001,audio_features,213093,4
471,471,Where Is The Love?,The Black Eyed Peas,Elephunk,2003-01-01,False,7oPnZNl1acGA7ELxsNirrR,spotify:track:7oPnZNl1acGA7ELxsNirrR,0.8340000000000001,0.6990000000000001,5,-3.222,1,0.196,0.111,0.0,0.131,0.8029999999999999,94.069,audio_features,272533,4
472,472,Ride Wit Me,Nelly,Best Of Nelly,2009-01-01,True,5x2TDyeeTpf0riUoQDrvsV,spotify:track:5x2TDyeeTpf0riUoQDrvsV,0.85,0.7070000000000001,7,-6.507000000000001,1,0.0482,0.0638,2.58e-06,0.252,0.725,101.868,audio_features,291933,4
473,473,My Love,Kele Le Roc,MTV Base Garage Anthems,2017-08-11,False,7LIKB7mzky7NjDUlag95Fu,spotify:track:7LIKB7mzky7NjDUlag95Fu,0.856,0.713,11,-8.488999999999999,1,0.0719,0.008459999999999999,0.306,0.10099999999999999,0.7959999999999999,130.029,audio_features,313143,4
474,474,Look Right Through - MK Vocal Edit,Storm Queen,Look Right Through (MK Vocal Edit),2013-11-01,False,2DyzYki95bDbkVNczAcQtz,spotify:track:2DyzYki95bDbkVNczAcQtz,0.8340000000000001,0.8190000000000001,0,-7.989,0,0.0841,0.00212,0.0030600000000000002,0.27899999999999997,0.513,119.99,audio_features,148389,4
475,475,Let's Get Married - ReMarqable Remix,Jagged Edge,Throwback Thursday R&B Jams,2018-04-06,False,0ORQ2L5bsBcGH9a5mJp1DX,spotify:track:0ORQ2L5bsBcGH9a5mJp1DX,0.852,0.708,1,-6.721,1,0.0614,0.0102,0.0,0.11699999999999999,0.815,109.89200000000001,audio_features,249027,4
476,476,Señorita,Justin Timberlake,Justified,2002-11-04,False,0aj2QKJvz6CePykmlTApiD,spotify:track:0aj2QKJvz6CePykmlTApiD,0.841,0.629,1,-5.351,1,0.0442,0.0729,0.0,0.0742,0.87,97.963,audio_features,294867,4
477,477,Why? - UK Garage MC Radio Edit,Mis-Teeq,Lickin' On Both Sides,2001,False,1dHLyXaqQDLxH4IyZ3NgdN,spotify:track:1dHLyXaqQDLxH4IyZ3NgdN,0.828,0.674,10,-7.346,0,0.27899999999999997,0.158,0.000123,0.0272,0.972,129.94,audio_features,200907,4
478,478,Girlfriend,*NSYNC,Celebrity,2001-07-24,False,5TxdQaqp2Xn9IBTlfq26l7,spotify:track:5TxdQaqp2Xn9IBTlfq26l7,0.745,0.807,0,-5.191,0,0.0884,0.0887,1.49e-05,0.0283,0.858,93.96700000000001,audio_features,253600,4
479,479,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,Where I Wanna Be,1999-05-29,True,5PMKzsUsTpZZGsCcJBuhP2,spotify:track:5PMKzsUsTpZZGsCcJBuhP2,0.8540000000000001,0.5429999999999999,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.03200000000001,audio_features,243733,4
480,480,Turn Me On,Kevin Lyttle,Kevin Lyttle (US Domestic release),2004-03-30,False,0BBOLOV5JntPL3341swIre,spotify:track:0BBOLOV5JntPL3341swIre,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,audio_features,192107,4
481,481,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),1997-03-04,True,7KwZNVEaqikRSBSpyhXK2j,spotify:track:7KwZNVEaqikRSBSpyhXK2j,0.9009999999999999,0.6970000000000001,9,-3.4389999999999996,1,0.28,0.145,0.0,0.287,0.67,93.941,audio_features,229827,4
482,482,"Independent Women, Pt. 1 - #1's Edit",Destiny's Child,Throwback Thursday R&B Jams,2018-04-06,False,2lvbX38f7BFP8AIWB9VyRu,spotify:track:2lvbX38f7BFP8AIWB9VyRu,0.672,0.593,6,-3.957,0,0.21600000000000003,0.348,3.36e-06,0.114,0.9279999999999999,97.887,audio_features,216267,4
483,483,Ms. Jackson,OutKast,Stankonia,2000-10-31,True,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,0.843,0.805,4,-5.946000000000001,0,0.26899999999999996,0.142,0.0,0.0771,0.615,94.946,audio_features,270507,4
484,484,No Diggity,Blackstreet,Another Level,1996-09-09,False,0AvV49z4EPz5ocYN7eKGAK,spotify:track:0AvV49z4EPz5ocYN7eKGAK,0.868,0.6459999999999999,1,-4.6739999999999995,0,0.28800000000000003,0.303,0.0,0.284,0.67,88.641,audio_features,304600,4
485,485,Beautiful Girls - Radio Edit,Sean Kingston,Beautiful Girls,2007-08-31,False,4Tf94tAHtlQxjbeeyU3y7C,spotify:track:4Tf94tAHtlQxjbeeyU3y7C,0.764,0.65,1,-6.114,0,0.0673,0.16899999999999998,0.0,0.298,0.7659999999999999,130.02100000000002,audio_features,225373,4
486,486,Promiscuous,Nelly Furtado,The Best of Nelly Furtado (International Version),2010-01-01,False,7cUhxtLxcNZXV6Qdpi8PTO,spotify:track:7cUhxtLxcNZXV6Qdpi8PTO,0.818,0.972,10,-6.032,0,0.0502,0.0521,4.7e-05,0.168,0.8909999999999999,114.315,audio_features,242373,4
487,487,Hate That I Love You,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,False,4789yoeBIsBi6et3z0fyly,spotify:track:4789yoeBIsBi6et3z0fyly,0.637,0.73,5,-5.38,0,0.0874,0.32299999999999995,0.0,0.0981,0.732,93.867,audio_features,218947,4
488,488,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),Pras,Ghetto Supastar,1998-10-03,False,31bf9SEOppLU6lQ85d8om6,spotify:track:31bf9SEOppLU6lQ85d8om6,0.818,0.653,1,-8.396,1,0.204,0.0335,5.46e-06,0.22,0.5329999999999999,99.931,audio_features,261133,4
489,489,Tell Me It's Real - Club Asylum Steppers Mix,K-Ci & JoJo,X,2000-12-05,False,7qvjI9Mo0KQTGz6NB0ZLYQ,spotify:track:7qvjI9Mo0KQTGz6NB0ZLYQ,0.8,0.7829999999999999,0,-7.572,0,0.0504,0.0949,6.790000000000001e-05,0.156,0.8170000000000001,134.18200000000002,audio_features,219133,4
490,490,"I Need a Girl, Pt. 2 (feat. Loon, Ginuwine & Mario Winans)",Diddy,Bad Boy's 10th Anniversary- The Hits,2004-03-09,False,6Wt5QBzHp9vdSLAFlvdnDQ,spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ,0.713,0.47100000000000003,1,-7.392,0,0.483,0.42100000000000004,0.0,0.0308,0.7809999999999999,199.765,audio_features,285587,4
491,491,Kiss Kiss (feat. T-Pain),Chris Brown,Kiss Kiss (feat. T-Pain),2007-09-10,False,4CweuuMMzi71pO0MSRgyaT,spotify:track:4CweuuMMzi71pO0MSRgyaT,0.769,0.52,1,-5.14,1,0.212,0.0219,0.0,0.0762,0.58,140.112,audio_features,251160,3
492,492,Hot In Herre,Nelly,Nellyville,2002-06-25,True,5FLctoy4mpCxLJ1QPneTOV,spotify:track:5FLctoy4mpCxLJ1QPneTOV,0.9570000000000001,0.737,2,-4.88,1,0.115,0.21,0.0,0.0616,0.934,107.088,audio_features,228240,4
493,493,Perfect Gentleman,Wyclef Jean,Greatest Hits,2003,False,7bVeIwMoakhx9SzB0NMn98,spotify:track:7bVeIwMoakhx9SzB0NMn98,0.835,0.8079999999999999,0,-8.18,1,0.284,0.177,0.0,0.34,0.561,136.024,audio_features,250400,4
494,494,Yeah! (feat. Lil Jon & Ludacris),Usher,Throwback Thursday R&B Jams,2018-04-06,False,2w9Nu1hgsBRlcgiRGXucgA,spotify:track:2w9Nu1hgsBRlcgiRGXucgA,0.894,0.7909999999999999,2,-4.699,1,0.11199999999999999,0.0183,0.0,0.0388,0.583,105.01799999999999,audio_features,250373,4
495,495,Dirrty (feat. Redman),Christina Aguilera,Stripped,2002-07-19,False,59ZTxQo8rBycIXPLUIKvE2,spotify:track:59ZTxQo8rBycIXPLUIKvE2,0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.33899999999999997,0.436,99.931,audio_features,298853,4
496,496,Like I Love You,Justin Timberlake,Justified,2002-11-04,False,6W2Ef5Ph6ILTUAedoQ3QIv,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,0.853,0.8109999999999999,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.9009999999999999,114.961,audio_features,283627,4
497,497,Jenny from the Block - Track Masters Remix,Jennifer Lopez,This Is Me...Then,2002-11-20,False,0vYMzeTmfbnrAhGPRcJqVP,spotify:track:0vYMzeTmfbnrAhGPRcJqVP,0.845,0.768,6,-5.4479999999999995,1,0.188,0.00733,5.04e-06,0.0575,0.96,100.0,audio_features,187840,4
498,498,Freak Like Me - Dome's Peak Freak Remix,Dub Conspiracy,Freak Like Me,2005-01-01,False,7jUhvpXow0mD27v77F6vC2,spotify:track:7jUhvpXow0mD27v77F6vC2,0.815,0.615,9,-7.903,1,0.0529,0.00545,0.00245,0.0357,0.9229999999999999,130.025,audio_features,292533,4
499,499,I Need a Girl (Pt. One) (feat. Usher & Loon),Diddy,R&B Hits,2005-10-04,False,7lVNTXkI3cHFvcXiI8damb,spotify:track:7lVNTXkI3cHFvcXiI8damb,0.66,0.7070000000000001,6,-5.757999999999999,1,0.20800000000000002,0.397,0.0,0.21100000000000002,0.7609999999999999,89.279,audio_features,268800,4
500,500,Rock Wit U (Awww Baby),Ashanti,Chapter II,2003-01-01,False,6pWzCKTrKrwbUPzY8RLCoP,spotify:track:6pWzCKTrKrwbUPzY8RLCoP,0.71,0.795,4,-3.005,0,0.0593,0.409,0.0,0.16,0.852,94.99700000000001,audio_features,209120,4
501,501,The Way I Are,Timbaland,Shock Value Deluxe Version (International Version),2007-01-01,False,5J7iGuzi7Nj8SGvt0TAVzK,spotify:track:5J7iGuzi7Nj8SGvt0TAVzK,0.73,0.807,3,-6.475,0,0.114,0.179,0.718,0.28,0.727,114.715,audio_features,179280,4
502,502,Murder She Wrote,Chaka Demus & Pliers,Tease Me,1993-01-01,False,280GUUkqaTBa12SCpQdlip,spotify:track:280GUUkqaTBa12SCpQdlip,0.884,0.747,11,-9.152999999999999,0,0.12,0.161,0.000242,0.332,0.941,95.103,audio_features,244785,4
503,503,Temperature,Sean Paul,The Trinity,2005-09-26,False,0k2GOhqsrxDTAbFFSdNJjT,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.8220000000000001,125.04,audio_features,218573,4
504,504,The Boy Is Mine,Brandy,Never Say Never,1998-05-29,False,6sHsXIJoEN5JpdkGMQDJxt,spotify:track:6sHsXIJoEN5JpdkGMQDJxt,0.7040000000000001,0.7070000000000001,1,-6.537000000000001,0,0.0391,0.539,0.00106,0.318,0.7609999999999999,93.145,audio_features,294787,4
505,505,Pony,Ginuwine,Throwback Thursday R&B Jams,2018-04-06,False,3gM8jkNVAeZax2boZhMhcx,spotify:track:3gM8jkNVAeZax2boZhMhcx,0.755,0.6559999999999999,8,-7.716,0,0.0904,0.00196,0.0735,0.114,0.9690000000000001,142.04399999999998,audio_features,250773,4
506,506,Little Man - Exemen Works,Sia,Healing Is Difficult (10th Anniversary Edition) [Deluxe],2003,False,0PxXQz4Im41YdDi0J3kPCv,spotify:track:0PxXQz4Im41YdDi0J3kPCv,0.789,0.619,6,-9.35,0,0.201,0.00426,0.0161,0.11800000000000001,0.628,130.007,audio_features,303800,4
507,507,Where the Party At (feat. Nelly),Jagged Edge,Jagged Little Thrill,2001-07-03,False,5mNV8Mz59bzyuQ53gTw0c0,spotify:track:5mNV8Mz59bzyuQ53gTw0c0,0.596,0.6609999999999999,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,audio_features,232573,5
508,508,Hold On - SE22 Mix,Stephen Emmanuel Presents Colours,Hold On,2011-10-31,False,1X3T1YVWuYjjzXL5LkfwcE,spotify:track:1X3T1YVWuYjjzXL5LkfwcE,0.8370000000000001,0.664,9,-6.231,0,0.0998,0.037000000000000005,0.0179,0.128,0.828,136.06,audio_features,283567,4
509,509,Beautiful,Snoop Dogg,Paid Tha Cost To Be Da Bo$$,2002-01-01,True,7FrJV8tydWEv1Mxu2mIQrm,spotify:track:7FrJV8tydWEv1Mxu2mIQrm,0.907,0.695,11,-6.268,0,0.135,0.24600000000000002,0.0,0.0808,0.961,101.007,audio_features,298307,4
510,510,Things We Do For Love,Sticky,Divas,2010-08-30,False,6VMgYAmlFTJrrKbGcLcAGH,spotify:track:6VMgYAmlFTJrrKbGcLcAGH,0.6459999999999999,0.679,0,-5.999,0,0.0318,0.0602,0.154,0.322,0.7490000000000001,134.995,audio_features,211680,4
511,511,Under Pressure - Remastered,Queen,Hot Space (2011 Remaster),1982-05-03,False,2fuCquhmrzHpu5xcA1ci9x,spotify:track:2fuCquhmrzHpu5xcA1ci9x,0.6709999999999999,0.7120000000000001,2,-7.815,1,0.0476,0.429,0.0,0.10300000000000001,0.462,113.805,audio_features,248440,4
512,512,Suspicious Minds,Elvis Presley,From Elvis in Memphis,1969-06-17,False,1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns,0.48700000000000004,0.382,7,-10.889000000000001,1,0.0309,0.0422,4.74e-06,0.41100000000000003,0.7140000000000001,116.557,audio_features,261280,4
513,513,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,Honky Chateau (Remastered),1972-05-19,False,2zvot9pY2FNl1E94kc4K8M,spotify:track:2zvot9pY2FNl1E94kc4K8M,0.601,0.532,10,-9.119,1,0.0286,0.43200000000000005,6.25e-06,0.0925,0.341,136.571,audio_features,281613,4
514,514,Have You Ever Seen The Rain,Creedence Clearwater Revival,Pendulum (40th Anniversary Edition),1970-12-07,False,2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,0.741,0.6970000000000001,0,-7.028,1,0.0277,0.0664,2.2800000000000002e-05,0.133,0.774,116.109,audio_features,160133,4
515,515,Sultans Of Swing,Dire Straits,Dire Straits (Remastered),1978-10-07,False,3LTMnFa0hhwisyq6ILahyj,spotify:track:3LTMnFa0hhwisyq6ILahyj,0.731,0.797,5,-9.992,1,0.0309,0.0771,0.0248,0.33399999999999996,0.9329999999999999,148.192,audio_features,348624,4
516,516,Every Breath You Take - Remastered 2003,The Police,Synchronicity (Remastered),1983-06-01,False,5C0LFQARavkPpn7JgA4sLk,spotify:track:5C0LFQARavkPpn7JgA4sLk,0.82,0.452,1,-9.796,1,0.0348,0.5429999999999999,0.00294,0.0701,0.74,117.40100000000001,audio_features,253250,4
517,517,Let It Be - Remastered,The Beatles,Let It Be (Remastered),1970-05-08,False,5V1AHQugSTASVez5ffJtFo,spotify:track:5V1AHQugSTASVez5ffJtFo,0.44299999999999995,0.40299999999999997,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.46200000000002,audio_features,243027,4
518,518,Start Me Up - 2009 Re-Mastered Digital Version,The Rolling Stones,Tattoo You (2009 Re-Mastered),1981-08-24,False,6ml6iL8HUdQKgtMaehAZc8,spotify:track:6ml6iL8HUdQKgtMaehAZc8,0.631,0.932,5,-4.1419999999999995,1,0.0354,0.0436,0.13699999999999998,0.0918,0.971,122.429,audio_features,213067,4
519,519,I Want To Break Free - Single Remix,Queen,The Works (Deluxe Edition 2011 Remaster),1984-02-27,False,3Au6174rC3JSzZN5BhCl3D,spotify:track:3Au6174rC3JSzZN5BhCl3D,0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026000000000000003,0.0763,0.596,108.95100000000001,audio_features,258013,4
520,520,Walk Of Life,Dire Straits,Brothers In Arms (Remastered),1985-05-13,False,4tyl9OMKMG8F2L0RUYQMH3,spotify:track:4tyl9OMKMG8F2L0RUYQMH3,0.461,0.9179999999999999,4,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.435,audio_features,249960,4
521,521,Dancing In The Dark,Bruce Springsteen,Born In The U.S.A.,1984,False,4moXVLw4YS7tVNmjs8v60A,spotify:track:4moXVLw4YS7tVNmjs8v60A,0.525,0.8420000000000001,11,-12.12,1,0.0353,0.0549,0.0,0.275,0.594,148.803,audio_features,239733,4
522,522,Here Comes The Sun - Remastered,The Beatles,Abbey Road (Remastered),1969-09-26,False,45yEy5WJywhJ3sDI28ajTm,spotify:track:45yEy5WJywhJ3sDI28ajTm,0.557,0.54,9,-10.484000000000002,1,0.0347,0.0339,0.00248,0.179,0.39399999999999996,129.171,audio_features,185733,4
523,523,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,Out Of Our Heads (Remastered),1965-07-30,False,7fSGbZLhWlAiCC3HDPAULu,spotify:track:7fSGbZLhWlAiCC3HDPAULu,0.725,0.853,2,-7.8420000000000005,1,0.0353,0.0348,0.127,0.196,0.904,136.282,audio_features,222813,4
524,524,Imagine - Remastered,John Lennon,Imagine,1971-09-09,False,7pKfPomDEeI4TPT6EOYjn9,spotify:track:7pKfPomDEeI4TPT6EOYjn9,0.547,0.257,0,-12.357999999999999,1,0.0252,0.907,0.183,0.0935,0.16899999999999998,75.752,audio_features,187867,4
525,525,Roxanne - Remastered 2003,The Police,Outlandos D'Amour,1978-11-02,False,0SYRVn2YF7HBscQEmlkpTI,spotify:track:0SYRVn2YF7HBscQEmlkpTI,0.608,0.746,0,-8.851,1,0.354,0.026000000000000002,2.39e-06,0.043,0.745,134.03,audio_features,191947,4
526,526,California Dreamin',The Mamas & The Papas,If You Can Believe Your Eyes And Ears,1966-03,False,63rva3TBizr6x1Yp5uwKfD,spotify:track:63rva3TBizr6x1Yp5uwKfD,0.5539999999999999,0.667,1,-10.226,0,0.0342,0.628,0.0,0.0486,0.597,112.749,audio_features,157960,4
527,527,Hey Jude - Remastered 2015,The Beatles,1 (Remastered),2000-11-13,False,3H7sv3Krffn15BufUuXzf3,spotify:track:3H7sv3Krffn15BufUuXzf3,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.3800000000000002e-05,0.08800000000000001,0.532,147.207,audio_features,425653,4
528,528,Romeo And Juliet,Dire Straits,Making Movies (Remastered),1980-10-17,False,2fF7mQOxo1SZuIMHTQgQD8,spotify:track:2fF7mQOxo1SZuIMHTQgQD8,0.613,0.441,5,-11.999,1,0.0309,0.546,0.0132,0.0869,0.525,87.573,audio_features,360667,4
